id,fecha,latitud,longitud,direccion,barrioNombre,altura,fuste,faseVital,estadoFitosanitario,inclinacion,ahuecamiento,problemaDesrames,problemaDescalzado,problemaFustePartido,problemaObjetoExtranio,problemaGrieta,problemaDesequilibrioCopa,manejoInadecuado,intervenciones,distForestalAdecuada,interf,cazuela,levantamientoVereda,observaciones,especieNombre,lugarRelevamientoNombre,tipoLugarNombre
69354,7/17/2018,-31.41907354,-64.16829508,/-498,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 400-500,Calle
69355,7/17/2018,-31.41910272,-64.16829944,498,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Adecuada,No,,Fresno Americano,San Nicolás 400-500,Calle
69356,7/17/2018,-31.42012101,-64.16857772,/-598,Juniors,Menor a 4m.,"Mayor 0,40m",Decrépito,Muerto,No,Severo,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Severo,Tala,TRUE,TRUE,Franja Verde,No,,Otra especie,San Nicolás 500-600,Calle
69357,7/17/2018,-31.42004519,-64.16854821,590,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Inadecuada,Leve,,Crespón,San Nicolás 500-600,Calle
69358,7/17/2018,-31.42004347,-64.16854419,590,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Inadecuada,Leve,,Altea,San Nicolás 500-600,Calle
69359,7/17/2018,-31.41994676,-64.16852575,584,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Limpiatubos,San Nicolás 500-600,Calle
69360,7/17/2018,-31.41987209,-64.16850798,580,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 500-600,Calle
69361,7/17/2018,-31.41976107,-64.16847613,570,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,Considerable,,Brachichito,San Nicolás 500-600,Calle
69362,7/17/2018,-31.41967667,-64.16844361,550,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Fresno Americano,San Nicolás 500-600,Calle
69363,7/17/2018,-31.41957081,-64.16841511,542,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,No,,Fresno Americano,San Nicolás 500-600,Calle
69364,7/17/2018,-31.41947439,-64.1683856,530,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Otra especie,San Nicolás 500-600,Calle
69365,7/17/2018,-31.41940829,-64.16836649,530,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Pezuña de Vaca flor Rosada,San Nicolás 500-600,Calle
69366,7/17/2018,-31.41933018,-64.1683457,520,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Tilo,San Nicolás 500-600,Calle
69367,7/17/2018,-31.4192618,-64.16832492,520,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 500-600,Calle
69368,7/17/2018,-31.41920486,-64.16831419,516,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,No,,Acacia Visco,San Nicolás 500-600,Calle
69369,7/17/2018,-31.41917082,-64.16830245,516,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 500-600,Calle
69370,7/17/2018,-31.4201602,-64.16845802,591,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 500-600,Calle
69371,7/17/2018,-31.42010527,-64.16844293,591,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Adecuada,No,,Crespón,San Nicolás 500-600,Calle
69372,7/17/2018,-31.42006407,-64.16843522,585,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 500-600,Calle
69373,7/17/2018,-31.41999855,-64.16840706,585,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 500-600,Calle
69374,7/17/2018,-31.41992473,-64.16838326,581,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Adecuada,Leve,,Fresno Americano,San Nicolás 500-600,Calle
69375,7/17/2018,-31.41987581,-64.16837018,581,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 500-600,Calle
69376,7/17/2018,-31.41981944,-64.16835677,567,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 500-600,Calle
69377,7/17/2018,-31.41974505,-64.16834503,557,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,Leve,,Tipa Blanca,San Nicolás 500-600,Calle
69378,7/17/2018,-31.41969813,-64.16833598,549,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 500-600,Calle
69379,7/17/2018,-31.41964977,-64.16831654,549,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,No,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 500-600,Calle
69380,7/17/2018,-31.41959083,-64.16830178,539,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Decrépito,Regular,Leve,Severo,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 500-600,Calle
69381,7/17/2018,-31.41953275,-64.16826054,535,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Decrépito,Regular,Leve,Leve,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Severo,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 500-600,Calle
69382,7/17/2018,-31.4195276,-64.16830312,535,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,FALSE,FALSE,Franja Verde,No,,Tala,San Nicolás 500-600,Calle
69383,7/17/2018,-31.41948297,-64.16824948,525,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 500-600,Calle
69384,7/17/2018,-31.41947753,-64.16829374,525,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,FALSE,FALSE,Franja Verde,No,,Algarrobo,San Nicolás 500-600,Calle
69385,7/17/2018,-31.41943834,-64.1682867,525,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Mantenimiento,FALSE,FALSE,Adecuada,No,,Fresno Americano,San Nicolás 500-600,Calle
69386,7/17/2018,-31.41940114,-64.16827429,513,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 500-600,Calle
69387,7/17/2018,-31.41935794,-64.16826457,513,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 500-600,Calle
69388,7/17/2018,-31.41925923,-64.16823439,509,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 500-600,Calle
69389,7/17/2018,-31.41920057,-64.16822266,509,Juniors,Entre 4m. y 7m.,"Mayor 0,40m",Maduro,Regular,Severa,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,Leve,,Palo Borracho,San Nicolás 500-600,Calle
70468,7/18/2018,-31.41944635,-64.16261483,427,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,Considerable,,Palo Borracho,Uruguay 400-500,Calle
70469,7/18/2018,-31.41951816,-64.16262824,439,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Considerable,,Jacarandá,Uruguay 400-500,Calle
70470,7/18/2018,-31.41955364,-64.16264199,439,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Brachichito,Uruguay 400-500,Calle
70471,7/18/2018,-31.41962288,-64.16265942,449,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Uruguay 400-500,Calle
70472,7/18/2018,-31.41966666,-64.1626678,449,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Brachichito,Uruguay 400-500,Calle
70473,7/18/2018,-31.41973475,-64.16268222,459,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Añoso,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,Leve,,Acacia Visco,Uruguay 400-500,Calle
70474,7/18/2018,-31.4197997,-64.16270602,467,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Brachichito,Uruguay 400-500,Calle
70475,7/18/2018,-31.41985463,-64.16272145,475,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Decrépito,Malo,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Fresno Americano,Uruguay 400-500,Calle
70476,7/18/2018,-31.41988038,-64.16273117,475,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,Leve,,Fresno Americano,Uruguay 400-500,Calle
70477,7/18/2018,-31.41994676,-64.16274089,491,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Uruguay 400-500,Calle
70478,7/18/2018,-31.42002258,-64.16276637,491,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Fresno Americano,Uruguay 400-500,Calle
70479,7/18/2018,-31.42010985,-64.16279454,491,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Uruguay 400-500,Calle
70585,7/18/2018,-31.42025061,-64.16283142,/-,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,Esquina Américo Vespucio 1610,Ligustro Aureo,Uruguay 500-600,Calle
70586,7/18/2018,-31.42030669,-64.16283309,517,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,Uruguay 500-600,Calle
70587,7/18/2018,-31.42035304,-64.16282605,517,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,Uruguay 500-600,Calle
70588,7/18/2018,-31.42040769,-64.16286495,/-525,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Arce Negundo,Uruguay 500-600,Calle
70589,7/18/2018,-31.42046577,-64.16288473,529,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Uruguay 500-600,Calle
70590,7/18/2018,-31.42051727,-64.1628911,537,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ficus Benjamina,Uruguay 500-600,Calle
70591,7/18/2018,-31.42057278,-64.16289948,545,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,Uruguay 500-600,Calle
70592,7/18/2018,-31.42061627,-64.16291289,545,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Uruguay 500-600,Calle
70593,7/18/2018,-31.42066176,-64.16293401,555,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ligustro Aureo,Uruguay 500-600,Calle
70594,7/18/2018,-31.42072041,-64.16294809,555,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Uruguay 500-600,Calle
70595,7/18/2018,-31.42077678,-64.16296218,565,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Ligustro Aureo,Uruguay 500-600,Calle
70596,7/18/2018,-31.42083114,-64.16298296,565,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Uruguay 500-600,Calle
70597,7/18/2018,-31.42089265,-64.16300241,565,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Uruguay 500-600,Calle
70598,7/18/2018,-31.42094015,-64.16300878,575,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,Uruguay 500-600,Calle
70599,7/18/2018,-31.42097906,-64.16301884,575,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Uruguay 500-600,Calle
70600,7/18/2018,-31.42101997,-64.16303124,591,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Roble Sedoso,Uruguay 500-600,Calle
70601,7/18/2018,-31.42105259,-64.16303158,591,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Roble Sedoso,Uruguay 500-600,Calle
70602,7/18/2018,-31.42109894,-64.16305102,591,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Jacarandá,Uruguay 500-600,Calle
70675,7/18/2018,-31.42132525,-64.16308656,609,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,Leve,Esquina Dr. Facundo Zuviria 1608,Jacarandá,Uruguay 600-700,Calle
70676,7/18/2018,-31.42135329,-64.16309528,-/609,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Añoso,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,Esquina Dr Facundo Zuviria 1608,Tipa Blanca,Uruguay 600-700,Calle
70677,7/18/2018,-31.42141337,-64.16310936,/-609,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,Uruguay 600-700,Calle
70678,7/18/2018,-31.42148032,-64.16312579,669,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Palo Borracho,Uruguay 600-700,Calle
70679,7/18/2018,-31.42154556,-64.16313685,669,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Uruguay 600-700,Calle
70680,7/18/2018,-31.42164255,-64.16316736,685,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,Triadica sebifera,Otra especie,Uruguay 600-700,Calle
70763,7/18/2018,-31.42162881,-64.16658014,699,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Palo Borracho,Posadas 600-700,Calle
70764,7/18/2018,-31.42155271,-64.1665617,699,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Fresno Americano,Posadas 600-700,Calle
70811,7/18/2018,-31.41839229,-64.16685741,409,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Crespón,Rio Cuarto 400-500,Calle
70812,7/18/2018,-31.41846811,-64.16688155,409,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Rio Cuarto 400-500,Calle
70813,7/18/2018,-31.41855538,-64.16690636,429,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Decrépito,Malo,Leve,Severo,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Rio Cuarto 400-500,Calle
70814,7/18/2018,-31.41863063,-64.16692514,433,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Roble Sedoso,Rio Cuarto 400-500,Calle
70815,7/18/2018,-31.41871932,-64.16695129,433,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Siempre Verde,Rio Cuarto 400-500,Calle
70816,7/18/2018,-31.41878542,-64.16697308,435,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Muerto,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Severo,Sin intervenciones,TRUE,FALSE,Inadecuada,No,árbol plantado con maceta,Fresno Americano,Rio Cuarto 400-500,Calle
70817,7/18/2018,-31.41885666,-64.16699756,459,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Brachichito,Rio Cuarto 400-500,Calle
70818,7/18/2018,-31.41893534,-64.16701734,459,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,FALSE,FALSE,Adecuada,Leve,,Brachichito,Rio Cuarto 400-500,Calle
70819,7/18/2018,-31.41902947,-64.16703343,465,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Rio Cuarto 400-500,Calle
70820,7/18/2018,-31.41912962,-64.16705657,471,Juniors,Mayor a 10m,"Mayor 0,40m",Añoso,Bueno,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Inadecuada,Considerable,,Roble Sedoso,Rio Cuarto 400-500,Calle
70821,7/18/2018,-31.41922775,-64.16707736,485,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Rio Cuarto 400-500,Calle
70822,7/18/2018,-31.41927639,-64.1671025,495,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Rio Cuarto 400-500,Calle
70823,7/18/2018,-31.41933161,-64.16711524,495,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Rio Cuarto 400-500,Calle
70824,7/18/2018,-31.41930501,-64.16721348,496,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Rio Cuarto 400-500,Calle
